,Track_ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Mode,Loudness,Tempo,Time_signature,Speechiness,Valence
6767,7pas6O1LYbaeChEFQBhPFU,60,0.105,0.688,226397.0,0.658,1.89e-06,1.0,0.335,1.0,-4.155,75.615,4.0,0.0695,0.28
6768,17yrCsl1Ai6CZLBmGj6d6p,60,0.258,0.202,158478.0,0.724,0.0252,0.0,0.296,1.0,-6.742,154.037,4.0,0.0494,0.165
6769,6nxQdXa1uAL0rY72wPZu89,64,0.591,0.495,210293.0,0.762,0.0,8.0,0.0763,1.0,-3.842,123.893,4.0,0.0862,0.708
6770,4upw9RT8Cs96EQhCuoNryV,57,0.00546,0.565,186559.0,0.762,0.169,9.0,0.623,1.0,-7.713,99.932,4.0,0.0309,0.63
6771,2Q7PDjPz7h559wBF97lO07,57,0.0213,0.512,224840.0,0.768,3.2e-06,1.0,0.0918,1.0,-4.673,126.907,4.0,0.045,0.322
6772,06VjwfFALG0FKfgUPThUkb,59,0.24,0.576,197853.0,0.702,1.82e-06,8.0,0.114,1.0,-5.968,146.122,4.0,0.0534,0.458
6773,2IGr3q6ljcpLvHDFLtI0yW,58,0.0552,0.786,228000.0,0.583,1.84e-06,0.0,0.326,1.0,-7.415,120.024,4.0,0.0393,0.229
6774,1MJcqxNYsGRWK5etxzCboD,59,0.525,0.737,173190.0,0.549,8.71e-05,9.0,0.315,1.0,-13.215,124.98,4.0,0.0382,0.841
6775,7iaw359G2XT14uTfV9feip,57,0.0411,0.615,223147.0,0.648,0.0,5.0,0.277,0.0,-3.792,169.912,4.0,0.22,0.26
6776,2RQAG0wQt35UzAPEyVJFWN,59,0.0209,0.455,237440.0,0.535,0.64,9.0,0.126,0.0,-10.602,157.01,4.0,0.0426,0.216
6777,6TzJLISIitIzn1WtjDY0Op,58,0.011,0.578,180627.0,0.886,0.0,11.0,0.143,1.0,-4.348,80.008,4.0,0.0633,0.615
6778,5y2pNuAvWcPKiORZ12e44S,56,0.243,0.54,189733.0,0.776,0.0,4.0,0.378,1.0,-4.155,164.046,4.0,0.043,0.784
6779,58qd3nuwT6pse9UpUojZIQ,57,0.714,0.596,224446.0,0.403,0.00371,10.0,0.111,1.0,-7.961,95.051,4.0,0.0271,0.246
6780,1NBJoYCz83qtBFGGPgfTkQ,57,0.0897,0.659,221120.0,0.664,0.0,6.0,0.109,1.0,-7.741,151.996,4.0,0.0282,0.621
6781,3XeB1bCs6NSaLKmTkVbx6R,59,0.171,0.605,241160.0,0.56,1.14e-06,8.0,0.14,0.0,-7.358,130.011,4.0,0.038,0.332
6782,42QRyJd5x6e2TFR1S41g2p,59,0.316,0.395,308006.0,0.33,1.89e-05,4.0,0.268,0.0,-10.924,98.813,3.0,0.0408,0.102
6783,2c4Est3dxGfn834VReid5d,58,0.273,0.631,216762.0,0.487,0.0636,0.0,0.185,1.0,-7.407,123.498,4.0,0.0395,0.142
6784,6r84eqMHbXdCEozAN38LfH,57,0.277,0.737,117027.0,0.678,0.0,5.0,0.299,1.0,-6.246,139.76,3.0,0.175,0.971
6785,0tZIR4O5WX47JBC1TCcxxY,56,0.0277,0.362,218897.0,0.826,0.0,0.0,0.176,1.0,-5.416,147.204,4.0,0.0449,0.596
6786,6CmFzaTvg7lRSAWwHmBDfj,63,0.504,0.711,193387.0,0.609,0.0,10.0,0.139,1.0,-4.488,138.104,3.0,0.0348,0.829
6787,1ffKh2d1EzZlvuvVj2xpI9,62,0.00216,0.351,166333.0,0.903,7.44e-05,8.0,0.252,1.0,-2.341,180.032,4.0,0.0682,0.354
6788,27PmvZoffODNFW2p7ehZTQ,61,0.0235,0.464,198237.0,0.771,0.0,8.0,0.063,1.0,-4.503,158.777,4.0,0.336,0.69
6789,3BIzHNxAQbRTY4LCp1oMR1,59,0.138,0.667,152825.0,0.407,0.118,9.0,0.0961,1.0,-9.467,73.998,4.0,0.0323,0.551
6790,4tJTUbAiWPzDnCMtfGlk9e,56,0.793,0.515,236348.0,0.294,8.34e-06,10.0,0.367,1.0,-10.754,92.829,4.0,0.0374,0.302
6791,6i759FCuKx713ZnYjtpQGU,60,0.284,0.616,206027.0,0.424,0.0,1.0,0.173,1.0,-8.237,76.676,4.0,0.251,0.582
6792,1JU9KfQidaLyx80ixZr66t,65,0.689,0.599,155883.0,0.52,6.17e-06,7.0,0.0589,1.0,-4.781,150.172,3.0,0.0315,0.787
6793,3ZLyt2ndLFBh148XRYjYYZ,57,0.308,0.531,203794.0,0.544,1.89e-06,0.0,0.0835,0.0,-8.615,131.921,4.0,0.462,0.398
6794,1117juaaAkSIUsQxTmmcKM,67,0.0173,0.642,207300.0,0.931,0.0,8.0,0.0815,1.0,-2.82,155.088,4.0,0.163,0.884
6795,5OeY5LebIOzD9Zvat1Dikf,58,0.00267,0.442,239451.0,0.892,7.92e-06,9.0,0.0758,0.0,-6.431,151.914,4.0,0.086,0.237
6796,6TZXBJLTIOX6DM6hwCsKw2,68,0.226,0.735,326937.0,0.603,3.56e-05,6.0,0.0844,0.0,-9.474,135.993,4.0,0.203,0.429
6797,2CPqh63wRVscbceKcPxwvv,71,0.0225,0.632,183414.0,0.575,1.81e-06,5.0,0.104,1.0,-6.478,90.037,4.0,0.029,0.188
6798,1eDS8ii1utvj0PjfQLrDb4,59,0.527,0.614,287907.0,0.591,0.0,5.0,0.111,0.0,-6.919,120.04,4.0,0.0651,0.481
6799,2kE82JhBcoS7mimFO1SqqX,57,0.104,0.829,276467.0,0.357,8.35e-05,1.0,0.0799,1.0,-11.543,108.09,4.0,0.28,0.0391
6800,51cd3bzVmLAjlnsSZn4ecW,55,0.167,0.647,270107.0,0.857,0.000437,1.0,0.0763,1.0,-3.94,115.976,4.0,0.0547,0.55
6801,19FhhS93siEpzNIUG0J7Xa,59,0.0247,0.732,227067.0,0.651,0.0,4.0,0.156,0.0,-7.576,138.022,4.0,0.0477,0.262
6802,1tg28JiXBuaUj5bZ8Ppuum,67,0.926,0.281,247696.0,0.139,0.0,4.0,0.099,1.0,-8.97,63.473,4.0,0.0421,0.0467
6803,0JoHqmlqE0W0i9prt6kcHR,69,0.0983,0.772,278107.0,0.547,4.35e-06,6.0,0.107,0.0,-6.373,130.099,4.0,0.0541,0.0957
6804,3A1DKJEl8D6tRmr4Fnssz0,55,0.121,0.599,207629.0,0.835,2.7e-06,0.0,0.0794,1.0,-4.493,133.878,4.0,0.129,0.809
6805,7HDpgbWMVzI8bEbdldw3cs,61,0.73,0.425,286957.0,0.406,3.59e-06,4.0,0.107,0.0,-8.911,184.061,4.0,0.176,0.124
6806,3HAh7a08YVxEyb8BM645bU,58,0.551,0.495,69120.0,0.839,7.08e-06,9.0,0.0862,1.0,-8.744,101.08,4.0,0.0529,0.122
6807,6aommJFM8i3iT4inKuDSXh,76,0.791,0.68,215986.0,0.321,4.67e-06,5.0,0.125,1.0,-10.944,110.827,4.0,0.0376,0.416
6808,6c9xVWbPeVPgrmWTYYeMTr,57,0.00324,0.539,221000.0,0.746,5.08e-06,6.0,0.085,0.0,-5.242,118.994,4.0,0.036,0.287
6809,0ofLz0b9mmXXvDgQp7XPRd,58,0.00045,0.503,201480.0,0.94,0.000536,1.0,0.217,0.0,-4.66,160.03,4.0,0.0475,0.532
6810,5cgEadiGKjtTP1Q6NJqVP5,59,0.0485,0.626,176640.0,0.526,0.00627,7.0,0.107,0.0,-4.112,127.977,4.0,0.0452,0.17
6811,0fPwregqch9wLJj4yQH6Bk,58,0.0315,0.315,499507.0,0.452,0.0,2.0,0.686,1.0,-8.387,138.909,4.0,0.0326,0.112
6812,7vVsDu0gTg6oZtrKy7pXcW,57,0.0181,0.537,238827.0,0.804,0.000106,11.0,0.0859,1.0,-5.491,75.991,4.0,0.0362,0.472
6813,6V3wTb4VVDWRw3YEDgc6Py,56,0.0405,0.525,181680.0,0.674,0.0,1.0,0.339,1.0,-6.053,147.978,4.0,0.0282,0.431
6814,2Eg6dOam7cAe5turf2bnCg,70,0.183,0.855,157023.0,0.912,0.0,10.0,0.122,0.0,-4.832,104.072,4.0,0.145,0.885
6815,26h6qDR3KtieqIWgnveqmC,55,0.957,0.463,246893.0,0.245,0.0,8.0,0.089,1.0,-9.438,129.415,4.0,0.0387,0.395
6816,2BVUOGciUUUqOPSLtHwLGp,56,0.000208,0.514,224211.0,0.924,0.805,8.0,0.0684,1.0,-5.417,151.994,4.0,0.052,0.0675
6817,5V5akuBxKpIlTUPaueNpyy,61,0.00241,0.389,145400.0,0.988,0.000615,6.0,0.346,0.0,-1.949,111.975,4.0,0.107,0.0996
6818,035QPHPAcqApSGMMcogT45,55,0.211,0.74,283840.0,0.51,0.00951,5.0,0.0825,1.0,-7.477,105.013,4.0,0.0242,0.528
6819,2hgzdQdnfWwtdpZbhZlV72,70,0.0472,0.757,218235.0,0.678,9.14e-06,8.0,0.0654,0.0,-5.529,120.075,4.0,0.233,0.82
6820,46ydq5g3k17iLJs3qMDvO6,69,0.084,0.675,208729.0,0.609,0.0,7.0,0.0957,0.0,-5.027,120.039,4.0,0.0586,0.378
6821,26uWcFPeunNydCH7rl7nyA,64,0.0452,0.643,183599.0,0.685,9.52e-05,8.0,0.0855,0.0,-5.137,122.053,4.0,0.041,0.404
6822,2PcJoVkfjcbvoqBxV1Nj7y,66,0.245,0.613,209393.0,0.668,0.0,8.0,0.0735,1.0,-6.867,96.176,4.0,0.267,0.509
6823,4VoSYq3aTp57jgrdNswzrd,58,0.000469,0.56,227741.0,0.885,0.0,4.0,0.119,0.0,-5.497,154.006,4.0,0.0867,0.806
6824,5FQd4JXRcl2UwIToN7hkkk,55,0.115,0.704,281120.0,0.675,0.0,0.0,0.249,0.0,-7.052,132.039,4.0,0.358,0.464
6825,6BZ6pl5bczDc3cMF1kBaOy,67,0.266,0.719,185923.0,0.631,7.69e-06,5.0,0.134,1.0,-6.616,103.968,4.0,0.0433,0.466
6826,4yXKLDrHYrffSVmQOFdbDA,56,0.0715,0.296,239598.0,0.494,0.0507,6.0,0.108,1.0,-10.49,163.669,3.0,0.037,0.175
6827,3ArYVrRb0lDBLzuJJqIXzC,62,0.928,0.389,254507.0,0.373,0.0,6.0,0.146,1.0,-5.72,90.289,4.0,0.047,0.283
6828,4ZFtNZuzzdHjYKARA8TEh2,56,0.000949,0.957,197467.0,0.674,0.000215,0.0,0.17,1.0,-9.728,102.481,4.0,0.103,0.522
6829,2pDgan1hrEIgjFU21MOLf6,55,0.261,0.701,209969.0,0.717,0.0,10.0,0.166,1.0,-5.66,87.978,4.0,0.0508,0.529
6830,3tJ4y2Zqx6gM9xOAuFfsSF,64,0.313,0.674,199179.0,0.694,7.17e-06,9.0,0.0752,0.0,-7.076,101.993,4.0,0.109,0.203
6831,3rq5VaJa4HfQIHPgGa2iH8,57,0.862,0.738,212544.0,0.225,0.000167,2.0,0.107,1.0,-15.651,103.035,4.0,0.0363,0.189
6832,3BzlZAqfnZDjv1F5CLlpHx,56,0.117,0.723,213587.0,0.545,0.0,8.0,0.116,0.0,-6.874,109.893,4.0,0.0528,0.288
6833,5eCkuGPZNl4mISFNPgr3Dd,57,0.675,0.678,197773.0,0.357,0.00569,0.0,0.124,0.0,-14.712,113.301,5.0,0.128,0.0661
6834,55gDXEcj1heJNWZU2Ah5HH,64,0.72,0.7,203069.0,0.577,0.0,7.0,0.109,0.0,-5.328,104.872,3.0,0.03,0.779
6835,4Tid4MwqgR1CfKCun3tFon,55,0.222,0.734,207881.0,0.661,2.18e-06,11.0,0.201,1.0,-6.705,134.93,4.0,0.0356,0.253
6836,6n2mSMIi9NFRM1a8Ooqg21,60,0.901,0.682,187402.0,0.543,0.0542,6.0,0.0586,0.0,-10.529,98.03,4.0,0.0913,0.324
6837,40Inwmw4w16gG9EaRh6i9z,56,0.0205,0.784,107781.0,0.789,0.0112,6.0,0.144,0.0,-4.962,126.987,4.0,0.0736,0.623
6838,6GsP3uMCd0Dn5T37C93waZ,63,0.183,0.591,221440.0,0.794,0.0,4.0,0.292,0.0,-5.935,147.974,4.0,0.069,0.875
6839,32TSTgY5qojalMPAfm2CKE,60,0.288,0.533,247453.0,0.546,0.0,3.0,0.685,1.0,-9.526,97.083,4.0,0.0447,0.241
6840,1CwNogTShsnsn1C8UhRmYX,63,0.0468,0.553,203475.0,0.639,0.0,11.0,0.107,1.0,-6.445,101.418,4.0,0.0458,0.442
6841,2Q0WZoJaRJlelcxqOvowUc,56,0.139,0.738,120560.0,0.906,0.0,11.0,0.0691,1.0,-5.496,160.088,4.0,0.274,0.831
6842,4l5lF04xjhTfYSopCXc4FU,55,0.0584,0.685,198413.0,0.768,0.0,4.0,0.144,1.0,-2.753,72.49,4.0,0.0336,0.322
6843,1WFAhQMCbWkYq8dUqPakEM,55,0.148,0.613,200787.0,0.636,0.0,7.0,0.107,0.0,-5.14,87.021,4.0,0.0295,0.246
6844,3pNd8RaOWdwP5ZC841Tgav,57,0.276,0.768,127922.0,0.599,0.0,8.0,0.124,1.0,-7.366,104.967,4.0,0.082,0.134
6845,5y1jgbDNgTfxoWXv3FhH2Q,56,0.0122,0.474,241533.0,0.351,7.35e-06,7.0,0.112,1.0,-7.533,139.827,3.0,0.0292,0.104
6846,4STaHtfguDMkWbPEo6Fwcx,61,0.0253,0.598,202661.0,0.496,0.00132,0.0,0.12,1.0,-9.309,128.06,4.0,0.0804,0.725
6847,0Jcij1eWd5bDMU5iPbxe2i,57,0.137,0.725,268747.0,0.801,0.0397,5.0,0.133,0.0,-5.326,129.98,4.0,0.035,0.666
6848,5aeIj88MLdekYvObw5Yisk,63,0.00532,0.408,272666.0,0.953,0.0,7.0,0.338,1.0,-3.883,177.94,4.0,0.226,0.291
6849,7bEDDsy2LFC0KSqhZp5nPE,57,0.00794,0.515,205173.0,0.821,0.0,0.0,0.0787,1.0,-2.333,86.995,4.0,0.0309,0.425
6850,3KbFtYPyVP6C7BQVgH2cCf,60,0.904,0.561,212280.0,0.245,0.0,1.0,0.0933,1.0,-6.372,109.558,4.0,0.0344,0.402
6851,3dNhdwu8RcaVdrDZ1cAtzx,56,0.351,0.457,218560.0,0.636,7.01e-06,0.0,0.111,1.0,-3.41,144.686,4.0,0.0262,0.238
6852,4ZAWpkCs5E22vL9qlSnoMg,56,0.00917,0.634,144509.0,0.871,0.000121,3.0,0.172,0.0,-5.581,140.915,4.0,0.076,0.581
6853,0U8YtUWTQu79hBYjixcjfe,56,0.249,0.651,158302.0,0.504,1.45e-05,1.0,0.168,1.0,-7.107,181.974,4.0,0.256,0.0843
6854,0gb1J5UrTpzaU1s3nupgCd,66,0.0282,0.671,189127.0,0.916,0.00762,6.0,0.24,0.0,-4.014,126.01,4.0,0.0397,0.803
6855,46RbEiR8Ni6c3f3TDZekcG,58,0.0723,0.301,291400.0,0.514,2.19e-06,8.0,0.251,1.0,-6.976,145.59,4.0,0.0617,0.153
6856,5t9xjVR1jxhgIiutBVARQb,54,0.778,0.883,95922.0,0.463,0.757,4.0,0.104,0.0,-6.247,80.276,4.0,0.125,0.664
6857,1p14xNSMBasfxLqTBn7k6L,59,0.522,0.743,159787.0,0.49,0.0,10.0,0.101,1.0,-6.857,97.488,4.0,0.0338,0.959
6858,2HJQcyUpmUuvzS5vBAICIc,59,0.0971,0.776,231813.0,0.715,0.0131,5.0,0.247,0.0,-6.587,99.951,4.0,0.0505,0.502
6859,5kRBzRZmZTXVg8okC7SJFZ,63,0.0162,0.588,228173.0,0.742,3.98e-06,8.0,0.653,1.0,-6.757,125.819,4.0,0.0528,0.824
6860,3n2A6l4UayVe3GGKCvfQWV,55,0.0353,0.488,165173.0,0.744,0.0,2.0,0.0952,0.0,-4.284,180.007,4.0,0.131,0.59
6861,1XWLdjLUzNDxW7ggw8uQnM,60,0.0837,0.94,157524.0,0.654,5.42e-05,6.0,0.0409,0.0,-7.476,134.976,4.0,0.156,0.799
6862,2FWquqPNxte8iqZ3ATQG0p,63,0.377,0.403,216786.0,0.724,0.0,8.0,0.0927,1.0,-6.064,97.133,4.0,0.246,0.428
6863,0pAPFaE1Iwfvex9EVJuQlG,56,0.00208,0.509,248733.0,0.75,0.0,11.0,0.182,1.0,-5.884,120.001,4.0,0.0397,0.131
6864,548ddxWI4sZKK1aCLuMR16,54,0.0654,0.877,242723.0,0.618,1e-05,5.0,0.056,0.0,-5.597,90.997,4.0,0.0456,0.846
6865,5YCs9rP6ZcMJW6me3QhtWr,57,0.0221,0.774,181107.0,0.663,0.0,1.0,0.292,1.0,-7.283,140.043,3.0,0.12,0.124
6866,4k5UZm89ZX0YAHUp55zpt9,58,0.794,0.641,319273.0,0.637,0.0515,3.0,0.131,0.0,-9.43,138.869,4.0,0.0579,0.601
6867,4cTSnpyaIR1qGaTOLJunDM,64,0.00533,0.817,294463.0,0.797,7.77e-06,1.0,0.0551,0.0,-4.395,119.978,4.0,0.0839,0.361
6868,1yXJsmqsGTwKmTL3rzfF72,56,0.438,0.687,201258.0,0.553,0.0,7.0,0.482,1.0,-10.473,159.997,4.0,0.113,0.794
6869,3kKbRNJmzSWdDgfKqJ9Eck,61,0.782,0.411,220727.0,0.523,9.08e-06,11.0,0.293,1.0,-11.786,144.738,4.0,0.241,0.205
6870,1CDBn2Lm7E63XKQDsdCq6O,58,0.0799,0.717,228613.0,0.523,0.0,10.0,0.206,0.0,-6.506,127.047,4.0,0.0611,0.282
6871,0DwaOWI1kC2s98qLj0LTDd,61,0.882,0.296,187267.0,0.342,0.000967,2.0,0.0748,1.0,-11.879,52.001,4.0,0.0471,0.0794
6872,19W5OTEcQI3ZoRW1HERMyy,61,0.281,0.652,236827.0,0.295,1.03e-05,2.0,0.0809,1.0,-11.045,75.065,4.0,0.0477,0.196
6873,0xxm1WskKZSCvbkGjkSMr2,54,0.00554,0.67,232947.0,0.753,0.613,0.0,0.152,0.0,-4.3,129.987,4.0,0.0323,0.4
6874,6xdi5kPKkheuVz3le6i1yH,58,0.693,0.394,155938.0,0.329,0.0452,7.0,0.123,1.0,-13.821,69.384,4.0,0.0327,0.337
6875,0VYFakqQG8p6yHrqq9TAoY,64,0.686,0.785,202573.0,0.381,0.0,6.0,0.107,0.0,-5.991,121.885,4.0,0.0348,0.872
6876,1fOc4Kf82a6J1C9gS5sE0d,61,0.00591,0.373,360829.0,0.469,0.00887,0.0,0.0656,1.0,-7.282,150.74,3.0,0.0415,0.22
6877,17o747C5ZZ3UnAg0zNBjOW,59,0.000828,0.332,157983.0,0.307,0.00022,7.0,0.0976,1.0,-11.231,76.583,4.0,0.0359,0.159
6878,50lOvJmUACTRJDxU62o5f6,54,0.0215,0.818,210361.0,0.492,0.0,1.0,0.125,1.0,-7.098,128.067,4.0,0.153,0.21
6879,69M9QCMsCQ5MLsw7BBW0rL,55,0.0307,0.8,276349.0,0.562,0.0,2.0,0.243,1.0,-7.366,132.081,4.0,0.0961,0.147
6880,1phSI7mJzqlu2HE6gIwu7I,62,0.891,0.567,136000.0,0.263,0.0,5.0,0.183,1.0,-13.51,111.86,4.0,0.103,0.247
6881,4yEw9bcmDHgIgqe8BCyDWy,58,0.378,0.935,171696.0,0.259,0.000463,1.0,0.0611,0.0,-11.088,112.019,4.0,0.0517,0.931
6882,5hRzAbY2AAO258hL6oqsqO,55,0.00745,0.621,222040.0,0.802,2.67e-05,10.0,0.597,0.0,-3.285,97.012,4.0,0.04,0.887
6883,7aag0fFgE9K1Gj8lJwQaGI,56,0.00703,0.575,205773.0,0.765,0.0,9.0,0.331,1.0,-6.608,98.037,4.0,0.0345,0.407
6884,0rLKNaCryQIN2iuun5DT5G,55,0.0684,0.604,141420.0,0.549,5.15e-05,1.0,0.356,0.0,-5.554,131.544,4.0,0.248,0.444
6885,0jx8zY5JQsS4YEQcfkoc5C,56,0.294,0.771,206240.0,0.647,0.0,5.0,0.37,0.0,-5.127,155.914,4.0,0.376,0.678
6886,65NgsMieGd6ffCTIYfEo7w,53,0.00794,0.854,233493.0,0.65,3.43e-05,0.0,0.0692,1.0,-5.339,115.001,4.0,0.105,0.916
6887,5JEM7lT9uSyhUsKFXwGfSm,64,0.811,0.627,170217.0,0.247,0.0587,1.0,0.112,1.0,-13.303,125.305,4.0,0.0321,0.639
6888,5ZfSRQIWsHaL6j3BhRm1Tq,54,0.591,0.775,71111.0,0.345,0.409,1.0,0.105,0.0,-9.911,81.046,4.0,0.372,0.872
6889,6d3edMXJpns1A0zGKkmlGw,59,0.00613,0.706,156493.0,0.82,0.00186,7.0,0.0488,1.0,-4.469,118.951,4.0,0.0562,0.595
6890,15BlympuVSfZFROojEMY2M,62,0.0751,0.428,218933.0,0.656,0.181,11.0,0.15,1.0,-3.712,79.648,4.0,0.075,0.355
6891,6gSw5vz7dcafda23VqMrnl,57,0.162,0.59,194337.0,0.498,0.0,9.0,0.0947,1.0,-6.845,80.022,4.0,0.0827,0.504
6892,2DdluBZleLq30PlfUAqSD5,55,0.0583,0.152,275253.0,0.975,0.0,7.0,0.124,0.0,-3.072,178.947,3.0,0.26,0.365
6893,2TLz1ezRkzKgMfRQWZZCun,54,0.194,0.738,218333.0,0.518,0.0,7.0,0.245,1.0,-11.855,143.926,4.0,0.0752,0.205
6894,03PTvKwCBFNGxIqvzVWHwg,54,0.513,0.619,189015.0,0.856,4.9e-06,4.0,0.124,1.0,-5.761,120.028,4.0,0.0424,0.542
6895,6snoOAATGyud5oaIT9gwws,61,0.537,0.758,157924.0,0.485,0.000463,3.0,0.238,1.0,-9.185,163.968,4.0,0.0454,0.852
6896,2NPHU2WJaI3rrtCNNuQ8L1,59,0.0224,0.547,181868.0,0.693,0.0,6.0,0.523,1.0,-6.404,79.963,4.0,0.0264,0.716
6897,0zRnho1YgX5TSWDAxGcxBW,54,0.108,0.419,178587.0,0.744,0.0,7.0,0.168,1.0,-4.304,136.772,4.0,0.0344,0.332
6898,2eM4Ew20VXdjBhm6a6Cs9l,57,0.294,0.61,196867.0,0.752,0.0755,10.0,0.116,0.0,-5.062,89.995,4.0,0.0389,0.832
6899,5BcgMsAhoEgR6nmZHhAZEg,58,0.897,0.782,190016.0,0.469,0.0339,0.0,0.107,1.0,-10.876,122.02,4.0,0.154,0.228
6900,3hi8XQvUXo3AlSlMmJA0qN,55,0.0341,0.71,241580.0,0.748,0.000105,9.0,0.0897,0.0,-6.244,119.994,4.0,0.0305,0.38
6901,52hRcWmjRNFuVJv3Qi7EeF,58,0.199,0.782,249587.0,0.359,0.00105,0.0,0.106,0.0,-9.335,143.041,4.0,0.283,0.0708
6902,7lB4rxNVc7vm33ZSZXVRAQ,65,0.139,0.551,208853.0,0.885,0.0,6.0,0.114,1.0,-1.489,172.95,4.0,0.124,0.509
6903,3YOZLPRiTuYgItSGO41gPT,64,0.0132,0.475,244493.0,0.961,0.0,11.0,0.331,1.0,-1.434,94.466,4.0,0.0705,0.355
6904,794wvyVcaQpECvWCBQpaTB,55,0.00599,0.422,118465.0,0.785,1.5e-06,9.0,0.0941,1.0,-9.474,117.156,3.0,0.0949,0.396
6905,5eoZTdiq4C4aoEfUwAN0ha,57,0.00191,0.531,171520.0,0.825,0.0,7.0,0.329,0.0,-5.333,156.071,4.0,0.0545,0.824
6906,1VCHNbal0VtE2plMRzvoho,55,0.26,0.684,175059.0,0.774,0.0,7.0,0.108,1.0,-5.951,84.991,4.0,0.188,0.448
6907,4rDDzbKwDldcYX66MB55DR,56,0.798,0.0816,92627.0,0.27,0.686,5.0,0.119,1.0,-8.871,75.585,3.0,0.0352,0.0785
6908,4qqArAiTPueDxIp7cf87h7,65,0.014,0.695,235827.0,0.672,7.95e-05,1.0,0.0756,0.0,-6.109,104.988,4.0,0.0345,0.245
6909,2wxeIeofgy4AHaOhtePamJ,60,0.266,0.718,223125.0,0.715,0.00047,1.0,0.191,1.0,-5.981,127.951,4.0,0.0871,0.557
6910,5XKQclAoUvvfqpFEM0gBh7,55,0.048,0.726,167027.0,0.467,5.03e-06,1.0,0.179,1.0,-6.422,91.976,4.0,0.0733,0.153
6911,2NRa4W3rH4e5GKQMN5Qwyr,58,0.000285,0.458,211430.0,0.99,0.000893,8.0,0.454,1.0,-3.717,166.904,4.0,0.183,0.46
6912,7JEzAlwHhCD2M1cYE6BeqJ,58,0.568,0.58,227000.0,0.69,0.0221,0.0,0.226,1.0,-9.52,89.981,4.0,0.0267,0.922
6913,39cmB3ZoTOLwOTq7tMNqKa,74,0.546,0.778,194840.0,0.463,0.00289,11.0,0.0731,1.0,-7.603,121.999,4.0,0.0389,0.496
6914,0LSzBkkQZZkwV656r6etLg,60,0.0187,0.39,231667.0,0.629,4.12e-05,1.0,0.0658,0.0,-4.876,141.983,4.0,0.0469,0.162
6915,0Tr5G2mE56eLUGvCaXRM8I,63,0.0234,0.378,234240.0,0.925,0.00062,9.0,0.18,1.0,-3.781,108.525,4.0,0.185,0.584
6916,4JLI9AgtAXutJvjlXgZBoR,60,0.499,0.87,108078.0,0.146,0.941,8.0,0.105,0.0,-11.877,80.087,4.0,0.22,0.889
6917,7yAwyQ2np0KRjeXsGwirez,64,0.314,0.579,159027.0,0.841,0.0,2.0,0.199,0.0,-4.073,165.934,3.0,0.0324,0.964
6918,0c7o0AEDnXKGZto2FVuyGG,59,0.244,0.829,227176.0,0.509,4.45e-05,6.0,0.0957,1.0,-8.711,131.065,4.0,0.0729,0.854
6919,7MjSipTto9QljYzZnloXOn,57,0.0657,0.395,311960.0,0.852,0.0,5.0,0.262,1.0,-5.896,76.428,4.0,0.37,0.112
6920,3wv7UJioPys5AWFnaNFf2J,58,0.0017,0.547,142467.0,0.528,0.258,9.0,0.146,1.0,-9.556,142.469,5.0,0.076,0.0918
6921,4qYLPta5HZ36idWiXtqh7B,58,0.00572,0.547,199867.0,0.626,0.0,2.0,0.313,1.0,-6.244,101.971,4.0,0.208,0.346
6922,4c9UU12Z3KZiC0K7696rup,53,0.761,0.455,208840.0,0.296,0.0,2.0,0.0783,1.0,-8.513,171.744,4.0,0.0399,0.31
6923,3o3eHNNF5HDU3I0Jg25SGD,63,0.442,0.782,207693.0,0.793,0.0,11.0,0.295,0.0,-5.865,102.001,4.0,0.045,0.969
6924,1IwzGX2T7wtTjTerPiO2qQ,55,5.47e-05,0.559,219040.0,0.989,0.0,1.0,0.0938,0.0,-3.306,114.001,4.0,0.0651,0.332
6925,6x1TTTokRumrQK4qqZONtG,61,0.463,0.767,214413.0,0.89,0.0037,0.0,0.363,1.0,-4.281,140.363,4.0,0.0738,0.859
6926,711WfDztCZpnmJg7Uvwod3,55,0.686,0.485,314680.0,0.319,2.81e-05,5.0,0.117,1.0,-8.525,142.119,3.0,0.031,0.195
6927,7rLDARtJALM7QdiJDMXW7m,60,0.632,0.25,195987.0,0.215,0.0717,8.0,0.401,0.0,-13.676,174.824,3.0,0.037,0.0746
6928,1kiylxwnw8R8rJoCDtubWM,55,0.668,0.548,200120.0,0.367,0.0,5.0,0.144,1.0,-9.271,147.946,4.0,0.0309,0.416
6929,3JBnDOUd18QKjDqSYuOfpm,64,0.422,0.718,222415.0,0.476,0.0,4.0,0.0876,1.0,-9.205,48.973,4.0,0.139,0.448
6930,6prvUr8l3t7x5GY7heQb5w,56,0.0162,0.55,271673.0,0.518,0.0286,1.0,0.114,0.0,-8.949,165.033,4.0,0.0246,0.233
6931,34hoVcS0YCuUCzx1aFENjq,56,0.0795,0.697,263337.0,0.716,0.0,5.0,0.139,0.0,-6.671,140.082,4.0,0.151,0.348
6932,4bdJHQp90ymjEIkkYhcENB,62,0.104,0.923,126667.0,0.508,1.21e-05,1.0,0.126,1.0,-8.668,108.039,4.0,0.0468,0.168
6933,1453ctHSd6vU238WGcnwoe,60,0.00214,0.578,112520.0,0.573,0.0,2.0,0.153,1.0,-7.397,87.892,4.0,0.0353,0.129
